Agent_ID,Product_Category,Commission_Percentage
Agent_21232,Auto & Accessories,84.31
Agent_2146152,Electronics,3.83
Agent_1924034,Auto & Accessories,56.33
Agent_698071,Auto & Accessories,34.98
Agent_621900,Auto & Accessories,42.35
Agent_323221,Fashion,23.97
Agent_111650,Fashion,99.68
Agent_499914,Fashion,62.10
Agent_964097,Fashion,16.10
Agent_2035381,Fashion,23.32
Agent_396705,Auto & Accessories,71.39
Agent_1259499,Auto & Accessories,69.31
Agent_1773126,Auto & Accessories,52.32
Agent_1539333,Home & Furniture,32.04
Agent_2293897,Electronics,40.42
Agent_2193016,Electronics,58.12
Agent_1532229,Auto & Accessories,62.19
Agent_1753543,Fashion,18.67
Agent_1307120,Electronics,67.77
Agent_628093,Home & Furniture,68.72
Agent_2286229,Home & Furniture,6.55
Agent_1264915,Home & Furniture,4.86
Agent_2037541,Electronics,87.59
Agent_1367493,Home & Furniture,46.22
Agent_2168375,Home & Furniture,81.92
Agent_75354,Auto & Accessories,2.44
Agent_1617713,Fashion,86.52
Agent_651591,Auto & Accessories,36.69
Agent_1033349,Fashion,22.96
Agent_944271,Fashion,50.12
Agent_1383008,Auto & Accessories,39.05
Agent_2388836,Auto & Accessories,13.86
Agent_312803,Electronics,20.18
Agent_1238096,Home & Furniture,38.36
Agent_255900,Electronics,96.59
Agent_1552449,Auto & Accessories,65.50
Agent_1289279,Home & Furniture,3.54
Agent_2179099,Home & Furniture,54.33
Agent_628618,Home & Furniture,46.89
Agent_1350543,Electronics,28.38
Agent_2360256,Auto & Accessories,39.54
Agent_309264,Home & Furniture,80.41
Agent_2088553,Auto & Accessories,52.75
Agent_2093722,Home & Furniture,4.34
Agent_872703,Auto & Accessories,16.21
Agent_1276407,Fashion,76.44
Agent_2142991,Fashion,55.27
Agent_284262,Fashion,99.11
Agent_1200510,Electronics,56.01
Agent_2236045,Electronics,79.14
Agent_1447137,Home & Furniture,22.12
Agent_926785,Fashion,95.50
Agent_2286679,Electronics,80.90
Agent_1750091,Auto & Accessories,31.22
Agent_988544,Electronics,50.68
Agent_656051,Fashion,29.92
Agent_814736,Auto & Accessories,36.01
Agent_669058,Fashion,36.08
Agent_2360434,Fashion,16.57
Agent_1224738,Home & Furniture,46.51
Agent_1991918,Auto & Accessories,12.96
Agent_67864,Auto & Accessories,62.53
Agent_2357750,Electronics,20.60
Agent_1531594,Fashion,1.16
Agent_1252006,Fashion,67.77
Agent_2120233,Electronics,95.99
Agent_901183,Home & Furniture,3.38
Agent_287006,Fashion,68.95
Agent_649292,Electronics,45.48
Agent_64692,Electronics,59.99
Agent_1202469,Electronics,20.67
Agent_1101406,Home & Furniture,66.63
Agent_1858226,Home & Furniture,12.65
Agent_1005827,Auto & Accessories,79.94
Agent_1263778,Fashion,4.57
Agent_1070116,Home & Furniture,78.20
Agent_1772605,Home & Furniture,69.98
Agent_337611,Home & Furniture,3.74
Agent_736168,Home & Furniture,26.84
Agent_785054,Home & Furniture,12.82
Agent_36379,Home & Furniture,56.27
Agent_84442,Home & Furniture,85.26
Agent_1686426,Auto & Accessories,48.11
Agent_1250511,Fashion,72.84
Agent_1953354,Auto & Accessories,42.30
Agent_411843,Home & Furniture,60.76
Agent_245577,Home & Furniture,13.95
Agent_1215002,Auto & Accessories,75.57
Agent_532549,Auto & Accessories,97.70
Agent_880829,Home & Furniture,56.16
Agent_1376778,Home & Furniture,23.80
Agent_1915742,Auto & Accessories,23.81
Agent_1169625,Electronics,46.27
Agent_843943,Home & Furniture,90.61
Agent_2162251,Auto & Accessories,48.55
Agent_2162490,Home & Furniture,46.82
Agent_254401,Electronics,81.88
Agent_78904,Electronics,72.81
Agent_120747,Fashion,38.42
Agent_2272908,Auto & Accessories,21.89
Agent_1191888,Fashion,85.68
Agent_983078,Fashion,39.15
Agent_852871,Fashion,74.17
Agent_1921781,Fashion,94.98
Agent_607863,Auto & Accessories,17.05
Agent_1542726,Electronics,23.21
Agent_64294,Auto & Accessories,23.24
Agent_2022821,Home & Furniture,95.41
Agent_2257829,Home & Furniture,61.24
Agent_7444,Home & Furniture,22.35
Agent_979749,Auto & Accessories,99.91
Agent_2337515,Electronics,85.40
Agent_859708,Fashion,2.66
Agent_181617,Home & Furniture,92.81
Agent_1685450,Auto & Accessories,21.89
Agent_2372827,Auto & Accessories,78.02
Agent_30687,Home & Furniture,5.93
Agent_339843,Fashion,15.09
Agent_1343628,Home & Furniture,55.73
Agent_1414017,Auto & Accessories,55.07
Agent_363109,Electronics,32.92
Agent_1947596,Fashion,41.32
Agent_532989,Auto & Accessories,19.01
Agent_933262,Home & Furniture,55.66
Agent_1308523,Auto & Accessories,49.32
Agent_667610,Electronics,24.79
Agent_1525199,Electronics,67.41
Agent_1482724,Fashion,52.66
Agent_1028320,Auto & Accessories,70.19
Agent_1306257,Auto & Accessories,92.76
Agent_1164084,Home & Furniture,15.09
Agent_725591,Auto & Accessories,33.41
Agent_1447537,Home & Furniture,48.98
Agent_1056328,Home & Furniture,61.85
Agent_1055163,Fashion,80.16
Agent_927748,Fashion,6.69
Agent_1788788,Home & Furniture,79.80
Agent_1148299,Electronics,47.47
Agent_1350721,Electronics,4.84
Agent_1053568,Home & Furniture,62.44
Agent_1269946,Fashion,78.62
Agent_954451,Electronics,35.35
Agent_1569033,Electronics,10.30
Agent_251274,Auto & Accessories,4.07
Agent_56110,Fashion,96.01
Agent_1459516,Fashion,57.52
Agent_1407400,Auto & Accessories,67.13
Agent_687769,Electronics,42.83
Agent_138164,Fashion,65.34
Agent_707642,Fashion,91.91
Agent_2177925,Fashion,25.08
Agent_1698820,Home & Furniture,54.87
Agent_2119857,Fashion,23.62
Agent_1243948,Auto & Accessories,59.55
Agent_497436,Auto & Accessories,20.01
Agent_437717,Fashion,31.76
Agent_1764493,Fashion,49.37
Agent_682703,Electronics,43.41
Agent_388003,Auto & Accessories,4.52
Agent_1440346,Home & Furniture,19.73
Agent_345067,Electronics,97.56
Agent_591678,Fashion,34.61
Agent_403276,Home & Furniture,56.43
Agent_2108518,Home & Furniture,65.66
Agent_1251224,Home & Furniture,89.50
Agent_206902,Fashion,83.36
Agent_1086546,Auto & Accessories,11.39
Agent_1578257,Home & Furniture,85.41
Agent_1595681,Auto & Accessories,65.03
Agent_1641684,Electronics,34.21
Agent_2356986,Home & Furniture,55.62
Agent_969739,Auto & Accessories,30.09
Agent_515110,Auto & Accessories,35.89
Agent_57238,Auto & Accessories,11.51
Agent_2184956,Auto & Accessories,91.32
Agent_1313806,Electronics,45.31
Agent_2346493,Electronics,77.28
Agent_856170,Auto & Accessories,8.25
Agent_2022912,Fashion,10.52
Agent_1442993,Fashion,6.16
Agent_1871287,Auto & Accessories,32.99
Agent_1699710,Electronics,94.07
Agent_979118,Auto & Accessories,66.77
Agent_1675264,Auto & Accessories,66.18
Agent_210969,Fashion,10.68
Agent_1143112,Home & Furniture,58.91
Agent_1494703,Home & Furniture,95.69
Agent_210741,Auto & Accessories,86.94
Agent_1636306,Fashion,24.47
Agent_1441386,Fashion,43.94
Agent_1589963,Home & Furniture,51.28
Agent_1311193,Electronics,66.40
Agent_1006913,Auto & Accessories,67.17
Agent_304260,Fashion,28.50
Agent_628034,Home & Furniture,44.14
Agent_1340102,Fashion,55.86
Agent_2133213,Auto & Accessories,48.79
Agent_942735,Electronics,81.87
Agent_410850,Electronics,36.38
Agent_1049588,Home & Furniture,35.21
Agent_2290336,Home & Furniture,32.68
Agent_426740,Electronics,19.27
Agent_656431,Auto & Accessories,9.90
Agent_2328874,Home & Furniture,58.70
Agent_435766,Home & Furniture,83.75
Agent_1725596,Home & Furniture,74.39
Agent_1818702,Auto & Accessories,58.67
Agent_195718,Home & Furniture,65.18
Agent_1290364,Auto & Accessories,90.58
Agent_646853,Fashion,3.91
Agent_33037,Auto & Accessories,96.26
Agent_1402130,Auto & Accessories,34.30
Agent_1591769,Auto & Accessories,2.51
Agent_1562573,Fashion,29.53
Agent_1223312,Auto & Accessories,22.97
Agent_207089,Auto & Accessories,6.36
Agent_955076,Electronics,98.53
Agent_1955889,Electronics,41.82
Agent_96945,Auto & Accessories,30.07
Agent_1380425,Auto & Accessories,22.26
Agent_758326,Auto & Accessories,27.95
Agent_478756,Electronics,93.18
Agent_225710,Electronics,91.19
Agent_1405710,Home & Furniture,14.95
Agent_2365481,Home & Furniture,17.64
Agent_367911,Home & Furniture,31.39
Agent_588101,Auto & Accessories,46.76
Agent_1370204,Auto & Accessories,79.58
Agent_490707,Fashion,91.35
Agent_2263005,Auto & Accessories,63.20
Agent_1440997,Electronics,44.41
Agent_625986,Electronics,79.17
Agent_703097,Home & Furniture,28.33
Agent_1662765,Electronics,12.71
Agent_2229902,Auto & Accessories,74.77
Agent_1399670,Fashion,50.65
Agent_1576962,Home & Furniture,39.72
Agent_714412,Home & Furniture,44.08
Agent_957894,Electronics,26.72
Agent_1326164,Home & Furniture,75.77
Agent_830616,Home & Furniture,20.29
Agent_573880,Electronics,54.31
Agent_562332,Electronics,75.25
Agent_433078,Fashion,25.39
Agent_1825040,Auto & Accessories,49.39
Agent_1365963,Fashion,79.79
Agent_380236,Fashion,66.34
Agent_2209982,Fashion,55.48
Agent_553018,Electronics,73.12
Agent_1686178,Home & Furniture,64.13
Agent_26588,Fashion,76.98
Agent_677930,Home & Furniture,98.09
Agent_1784649,Auto & Accessories,75.80
Agent_608155,Home & Furniture,77.23
Agent_189013,Auto & Accessories,48.47
Agent_2271256,Auto & Accessories,96.79
Agent_1263574,Home & Furniture,65.54
Agent_938796,Electronics,70.09
Agent_1020964,Electronics,15.80
Agent_2016388,Home & Furniture,13.74
Agent_2150646,Electronics,20.19
Agent_685425,Fashion,18.37
Agent_2385108,Auto & Accessories,78.59
Agent_1948436,Electronics,54.46
Agent_2049656,Fashion,61.38
Agent_2351716,Auto & Accessories,34.33
Agent_1671597,Home & Furniture,36.49
Agent_311872,Fashion,85.47
Agent_704096,Home & Furniture,44.33
Agent_1933160,Electronics,60.73
Agent_569237,Electronics,1.94
Agent_1889699,Electronics,17.62
Agent_841860,Fashion,50.06
Agent_1302722,Home & Furniture,19.90
Agent_1937915,Fashion,86.14
Agent_515765,Fashion,47.96
Agent_1860581,Fashion,10.44
Agent_430747,Electronics,54.76
Agent_852329,Electronics,59.18
Agent_1577998,Auto & Accessories,91.75
Agent_950583,Fashion,20.44
Agent_967790,Auto & Accessories,90.13
Agent_467268,Auto & Accessories,1.83
Agent_2384435,Home & Furniture,77.58
Agent_2392379,Auto & Accessories,26.31
Agent_1312556,Fashion,36.19
Agent_1125398,Electronics,51.64
Agent_1462910,Home & Furniture,72.61
Agent_1691204,Home & Furniture,32.41
Agent_1104608,Auto & Accessories,68.25
Agent_1536630,Home & Furniture,62.94
Agent_591912,Home & Furniture,52.97
Agent_1559582,Fashion,24.03
Agent_2016075,Home & Furniture,51.36
Agent_1847849,Auto & Accessories,15.00
Agent_1801454,Home & Furniture,66.13
Agent_1598763,Fashion,77.65
Agent_1032133,Electronics,82.46
Agent_335619,Fashion,97.26
Agent_1426988,Electronics,61.46
Agent_142221,Fashion,81.12
Agent_101306,Electronics,89.86
Agent_465246,Home & Furniture,94.16
Agent_2115152,Electronics,33.52
Agent_2194343,Auto & Accessories,12.82
Agent_747950,Fashion,37.10
Agent_1322641,Auto & Accessories,11.78
Agent_2181454,Auto & Accessories,44.59
Agent_105245,Auto & Accessories,73.60
Agent_154798,Fashion,76.97
Agent_817978,Electronics,63.10
Agent_1844557,Auto & Accessories,67.51
Agent_1880743,Auto & Accessories,96.34
Agent_2355155,Auto & Accessories,73.40
Agent_1137687,Home & Furniture,68.53
Agent_1880706,Fashion,79.83
Agent_1958071,Electronics,85.18
Agent_310678,Electronics,24.61
Agent_534895,Electronics,80.67
Agent_2401440,Auto & Accessories,56.25
Agent_1025244,Electronics,67.61
Agent_1525875,Electronics,13.47
Agent_49419,Fashion,63.75
Agent_1866084,Fashion,20.97
Agent_754885,Electronics,59.59
Agent_1721562,Home & Furniture,99.42
Agent_1487055,Fashion,20.93
Agent_2084092,Auto & Accessories,94.24
Agent_1714387,Electronics,3.96
Agent_6992,Home & Furniture,37.30
Agent_772525,Home & Furniture,87.31
Agent_2010114,Home & Furniture,40.46
Agent_646188,Auto & Accessories,71.73
Agent_1992230,Auto & Accessories,78.21
Agent_475722,Fashion,62.63
Agent_1093912,Home & Furniture,48.94
Agent_2368731,Fashion,1.84
Agent_1423531,Auto & Accessories,72.13
Agent_1254383,Fashion,87.30
Agent_1274532,Auto & Accessories,96.72
Agent_1623303,Electronics,72.69
Agent_1163987,Home & Furniture,24.36
Agent_2320902,Home & Furniture,52.78
Agent_817508,Electronics,61.08
Agent_2048585,Fashion,50.39
Agent_209057,Home & Furniture,53.63
Agent_1545799,Electronics,21.07
Agent_958803,Fashion,6.34
Agent_1188505,Fashion,21.57
Agent_1788532,Auto & Accessories,70.32
Agent_2265649,Home & Furniture,8.85
Agent_2342611,Auto & Accessories,44.41
Agent_746771,Electronics,48.90
Agent_340296,Electronics,7.37
Agent_651995,Electronics,12.63
Agent_1711351,Auto & Accessories,61.03
Agent_164354,Auto & Accessories,55.89
Agent_2045750,Home & Furniture,54.58
Agent_2400774,Auto & Accessories,3.74
Agent_710569,Auto & Accessories,52.76
Agent_2401644,Auto & Accessories,57.65
Agent_2277093,Electronics,55.89
Agent_183069,Auto & Accessories,52.35
Agent_980506,Fashion,16.59
Agent_1895526,Electronics,45.75
Agent_342054,Fashion,19.75
Agent_1033948,Fashion,55.58
Agent_650886,Fashion,36.23
Agent_1640701,Auto & Accessories,26.19
Agent_1340656,Home & Furniture,22.79
Agent_1950015,Electronics,28.46
Agent_560157,Electronics,12.91
Agent_1388146,Auto & Accessories,58.53
Agent_1783083,Home & Furniture,84.89
Agent_1238380,Home & Furniture,67.68
Agent_1658895,Fashion,49.81
Agent_1240896,Electronics,39.99
Agent_1523730,Electronics,9.22
Agent_1283636,Fashion,75.83
Agent_1537318,Auto & Accessories,29.90
Agent_1624187,Home & Furniture,78.47
Agent_555092,Fashion,49.13
Agent_614282,Fashion,92.11
Agent_936491,Home & Furniture,33.56
Agent_2313638,Fashion,27.96
Agent_1345061,Home & Furniture,1.46
Agent_695217,Auto & Accessories,22.21
Agent_151390,Electronics,86.90
Agent_320170,Fashion,98.38
Agent_1426148,Electronics,30.82
Agent_2257167,Home & Furniture,18.44
Agent_538537,Electronics,31.58
Agent_1150224,Auto & Accessories,6.45
Agent_2331266,Home & Furniture,74.38
Agent_1226410,Fashion,89.08
Agent_1175667,Fashion,35.32
Agent_1354354,Electronics,7.30
Agent_1373201,Electronics,98.85
Agent_2404189,Electronics,69.80
Agent_1893229,Auto & Accessories,77.41
Agent_1887145,Home & Furniture,16.60
Agent_990894,Home & Furniture,87.13
Agent_2105878,Fashion,69.14
Agent_196411,Auto & Accessories,46.64
Agent_1381741,Home & Furniture,7.08
Agent_574880,Home & Furniture,54.78
Agent_296250,Fashion,92.12
Agent_1266786,Home & Furniture,26.32
Agent_694068,Auto & Accessories,33.72
Agent_2122231,Electronics,92.91
Agent_1847338,Electronics,19.50
Agent_2287197,Auto & Accessories,50.25
Agent_486461,Auto & Accessories,48.38
Agent_1896739,Fashion,41.44
Agent_1987624,Electronics,88.31
Agent_392986,Fashion,18.35
Agent_1631756,Fashion,88.18
Agent_1694644,Fashion,45.09
Agent_146659,Electronics,56.34
Agent_745972,Fashion,21.71
Agent_597332,Fashion,70.64
Agent_2042504,Home & Furniture,42.37
Agent_1999076,Auto & Accessories,12.01
Agent_857978,Home & Furniture,97.44
Agent_2187608,Auto & Accessories,53.38
Agent_775730,Fashion,26.73
Agent_1323546,Auto & Accessories,75.30
Agent_2243574,Fashion,26.10
Agent_1400010,Electronics,38.05
Agent_1746847,Auto & Accessories,44.00
Agent_2126340,Fashion,32.44
Agent_397235,Auto & Accessories,5.92
Agent_1016832,Auto & Accessories,48.51
Agent_779259,Fashion,86.30
Agent_637957,Fashion,63.07
Agent_440568,Fashion,51.76
Agent_267200,Auto & Accessories,75.40
Agent_229139,Auto & Accessories,24.04
Agent_573090,Home & Furniture,92.84
Agent_894776,Fashion,2.97
Agent_1236805,Auto & Accessories,71.19
Agent_2309741,Auto & Accessories,50.29
Agent_2213704,Electronics,77.80
Agent_891364,Home & Furniture,74.94
Agent_145357,Home & Furniture,40.68
Agent_912896,Home & Furniture,28.46
Agent_1060400,Electronics,16.55
Agent_809654,Home & Furniture,58.87
Agent_2330912,Auto & Accessories,89.89
Agent_111024,Home & Furniture,3.33
Agent_1577195,Fashion,12.82
Agent_1224718,Fashion,17.02
Agent_1288187,Electronics,28.67
Agent_46543,Home & Furniture,6.10
Agent_1630017,Electronics,74.18
Agent_374411,Fashion,50.04
Agent_334825,Electronics,67.42
Agent_586410,Electronics,15.33
Agent_819739,Auto & Accessories,76.69
Agent_2204126,Electronics,99.24
Agent_2251309,Electronics,91.17
Agent_424408,Fashion,12.56
Agent_508566,Auto & Accessories,54.81
Agent_555207,Home & Furniture,44.70
Agent_1742378,Fashion,71.07
Agent_288004,Electronics,82.00
Agent_1755054,Home & Furniture,10.48
Agent_556986,Auto & Accessories,17.50
Agent_1975757,Auto & Accessories,78.44
Agent_412320,Auto & Accessories,60.76
Agent_654284,Fashion,64.23
Agent_2059292,Auto & Accessories,42.48
Agent_1846581,Home & Furniture,26.15
Agent_549395,Home & Furniture,71.05
Agent_908261,Home & Furniture,89.36
Agent_2379827,Auto & Accessories,94.34
Agent_2262238,Fashion,18.88
Agent_1798046,Auto & Accessories,74.35
Agent_851188,Electronics,74.24
Agent_1696287,Fashion,93.97
Agent_155177,Fashion,17.84
Agent_960167,Home & Furniture,90.30
Agent_2176049,Fashion,62.05
Agent_114182,Auto & Accessories,94.03
Agent_1482073,Electronics,89.44
Agent_2055307,Auto & Accessories,29.58
Agent_1451905,Electronics,3.98
Agent_1108706,Fashion,22.44
Agent_1058291,Home & Furniture,9.25
Agent_2176188,Home & Furniture,61.76
Agent_411373,Electronics,75.84
Agent_1052584,Electronics,14.50
Agent_2396297,Home & Furniture,64.88
Agent_422903,Auto & Accessories,12.75
Agent_1706466,Electronics,9.68
Agent_1330042,Fashion,98.74
Agent_218884,Auto & Accessories,31.04
Agent_1694023,Electronics,61.12
Agent_1488751,Auto & Accessories,38.83
Agent_1807331,Fashion,88.59
Agent_1532218,Fashion,84.07
Agent_959447,Home & Furniture,98.44
Agent_224684,Home & Furniture,85.97
Agent_1169167,Fashion,25.52
Agent_1407772,Electronics,73.47
Agent_958891,Auto & Accessories,15.54
Agent_296605,Electronics,16.79
Agent_1967053,Electronics,31.35
Agent_361211,Home & Furniture,12.39
Agent_2017986,Electronics,54.28
Agent_230775,Electronics,38.37
Agent_861125,Fashion,41.67
Agent_1117568,Auto & Accessories,28.09
Agent_322219,Fashion,20.01
Agent_2239436,Home & Furniture,58.71
Agent_343282,Home & Furniture,38.74
Agent_68399,Auto & Accessories,64.28
Agent_1284833,Electronics,78.19
Agent_1082003,Fashion,67.27
Agent_217707,Electronics,68.12
Agent_610986,Fashion,75.49
Agent_1037523,Auto & Accessories,36.94
Agent_245950,Fashion,64.75
Agent_1032982,Fashion,6.30
Agent_483921,Home & Furniture,79.24
Agent_1712389,Fashion,19.35
Agent_1947090,Auto & Accessories,88.72
Agent_989037,Fashion,12.87
Agent_2236979,Auto & Accessories,70.80
Agent_1390548,Auto & Accessories,47.69
Agent_172035,Fashion,81.08
Agent_2300232,Fashion,91.61
Agent_2035689,Auto & Accessories,66.64
Agent_477551,Home & Furniture,69.85
Agent_1556535,Auto & Accessories,58.26
Agent_1105921,Auto & Accessories,38.11
Agent_645323,Home & Furniture,19.63
Agent_1399955,Electronics,51.58
Agent_1654626,Auto & Accessories,37.39
Agent_539331,Fashion,10.97
Agent_1234649,Electronics,40.58
Agent_2233685,Home & Furniture,60.96
Agent_1494687,Fashion,89.09
Agent_1235816,Electronics,79.83
Agent_2143862,Home & Furniture,76.58
Agent_788789,Auto & Accessories,84.43
Agent_278760,Auto & Accessories,98.39
Agent_1960713,Electronics,71.43
Agent_1893076,Electronics,40.72
Agent_1370731,Auto & Accessories,64.67
Agent_1804966,Home & Furniture,27.19
Agent_820201,Fashion,39.01
Agent_144212,Auto & Accessories,48.83
Agent_1459239,Home & Furniture,8.09
Agent_1695889,Auto & Accessories,59.30
Agent_2007401,Auto & Accessories,15.04
Agent_1154574,Home & Furniture,51.68
Agent_1174690,Home & Furniture,15.85
Agent_567942,Auto & Accessories,66.38
Agent_1027448,Home & Furniture,46.23
Agent_1135933,Auto & Accessories,30.67
Agent_1601113,Auto & Accessories,32.37
Agent_1964621,Electronics,95.22
Agent_524102,Fashion,31.80
Agent_633949,Electronics,81.22
Agent_1957312,Fashion,15.74
Agent_647268,Fashion,5.61
Agent_1046510,Electronics,83.17
Agent_2299476,Home & Furniture,12.47
Agent_1366351,Fashion,25.74
Agent_544877,Fashion,73.74
Agent_1088959,Electronics,45.97
Agent_1984850,Auto & Accessories,8.51
Agent_1896581,Fashion,19.22
Agent_1028771,Home & Furniture,35.71
Agent_815748,Fashion,58.00
Agent_2144741,Electronics,20.71
Agent_1450184,Electronics,48.50
Agent_2087720,Fashion,94.73
Agent_297980,Auto & Accessories,9.94
